"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L32270","TransientFingerprintFacetFactory","jenkins.model.TransientFingerprintFacetFactory","L67418","L103","C:\Users\marga\Downloads\jenkins-jenkins-2.340\core\src\main\java\jenkins\model\TransientFingerprintFacetFactory.java","35","1","52","2","0","0","0","0","0","0","0","0","1","0","0","2","4","1","1","1","3","1","0.7","14","14","3","0","0.7","14","1","1","0","0","1","6","18","0","0","0","0","2","0","2","0","2","1","0","2","0","6","18","0","0","0","0","2","0","2","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L68461","UnlabeledLoadStatistics","jenkins.model.UnlabeledLoadStatistics","L67418","L103","C:\Users\marga\Downloads\jenkins-jenkins-2.340\core\src\main\java\jenkins\model\UnlabeledLoadStatistics.java","47","1","122","2","0","0","0","0","0","0","0","0","4","2","2","16","8","0","0","13","19","0.25","0.183673","9","9","1","3","0.180556","13","1","1","0","0","1","40","49","12","3","1","1","6","0","3","0","18","16","10","9","0","59","76","15","3","1","1","10","0","5","0","28","20","10","14","0","0","0","31","0","0","0","0","0","0","0","2","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L27773","Uptime","jenkins.model.Uptime","L67418","L103","C:\Users\marga\Downloads\jenkins-jenkins-2.340\core\src\main\java\jenkins\model\Uptime.java","13","1","32","2","0","0","0","0","0","0","0","0","1","0","0","3","3","1","0","0","3","0.5","0.391304","9","9","2","2","0.391304","9","0","0","0","0","0","14","20","1","2","1","2","3","0","3","0","3","3","0","3","0","14","20","1","2","1","2","3","0","3","0","3","3","0","3","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L72072","CoreEnvironmentContributorTest","jenkins.model.CoreEnvironmentContributorTest","L67418","L103","C:\Users\marga\Downloads\jenkins-jenkins-2.340\core\src\test\java\jenkins\model\CoreEnvironmentContributorTest.java","22","1","68","2","0","0","0","0","0","0","0","0","1","1","1","3","7","0","0","4","7","0","0.0540541","2","0","0","4","0.0540541","2","0","0","0","0","0","35","47","4","0","4","0","3","0","3","1","3","13","0","3","1","35","47","4","0","4","0","3","0","3","1","3","13","0","3","1","0","0","9","1","3","0","0","1","0","3","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L72091","IdStrategyTest","jenkins.model.IdStrategyTest","L67418","L103","C:\Users\marga\Downloads\jenkins-jenkins-2.340\core\src\test\java\jenkins\model\IdStrategyTest.java","11","1","240","2","0.316186","1","2","2","0.252174","0.241206","58","48","12","0","0","14","4","0","0","7","21","0","0.005","1","0","0","14","0.005","1","0","0","0","0","0","199","230","0","0","0","0","14","0","13","0","14","151","0","13","0","199","230","0","0","0","0","14","0","13","0","14","151","0","13","0","0","0","51","28","146","0","0","154","19","0","1","0","0","0","0","0","31","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"L72109","JDKNameTest","jenkins.model.JDKNameTest","L67418","L103","C:\Users\marga\Downloads\jenkins-jenkins-2.340\core\src\test\java\jenkins\model\JDKNameTest.java","33","1","55","2","0","0","0","0","0","0","0","0","4","0","0","4","1","0","0","1","5","0","0.0526316","1","0","0","5","0.0526316","1","0","0","0","0","0","18","23","0","0","0","0","4","0","4","0","4","4","0","4","0","18","23","0","0","0","0","4","0","4","0","4","4","0","4","0","0","0","12","0","4","0","0","4","0","0","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L72115","JenkinsGetRootUrlTest","jenkins.model.JenkinsGetRootUrlTest","L67418","L103","C:\Users\marga\Downloads\jenkins-jenkins-2.340\core\src\test\java\jenkins\model\JenkinsGetRootUrlTest.java","45","1","256","2","0.571984","5","11","11","0.575472","0.596273","122","96","1","1","1","17","2","0","0","3","17","0","0.0769231","13","0","0","9","0.0747126","13","0","0","0","0","0","156","207","3","3","3","3","14","0","8","1","14","80","0","8","1","161","212","3","3","3","3","15","0","9","1","15","83","0","9","1","0","0","84","15","2","0","0","9","50","0","0","0","0","0","2","0","34","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"L72157","JenkinsLocationConfigurationTest","jenkins.model.JenkinsLocationConfigurationTest","L67418","L103","C:\Users\marga\Downloads\jenkins-jenkins-2.340\core\src\test\java\jenkins\model\JenkinsLocationConfigurationTest.java","40","1","85","2","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","2","5","0.25","0.225","9","4","1","3","0.225","9","0","0","0","0","0","31","46","1","0","1","0","3","0","3","2","3","18","0","3","2","31","46","1","0","1","0","3","0","3","2","3","18","0","3","2","0","0","9","0","9","0","0","8","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L72168","NewViewLinkTest","jenkins.model.NewViewLinkTest","L67418","L103","C:\Users\marga\Downloads\jenkins-jenkins-2.340\core\src\test\java\jenkins\model\NewViewLinkTest.java","19","1","70","2","0","0","0","0","0","0","0","0","1","0","0","4","5","0","0","7","11","0","0","0","0","0","5","0","0","0","0","0","0","0","39","52","4","3","4","3","4","0","4","0","4","21","0","4","0","39","52","4","3","4","3","4","0","4","0","4","21","0","4","0","0","0","11","0","13","0","0","10","0","0","0","0","0","0","3","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L72186","RunIdMigratorTest","jenkins.model.RunIdMigratorTest","L67418","L103","C:\Users\marga\Downloads\jenkins-jenkins-2.340\core\src\test\java\jenkins\model\RunIdMigratorTest.java","53","1","351","2","0.39267","4","10","10","0.48495","0.527273","145","145","3","4","2","20","4","0","0","11","27","0.153846","0.0107914","3","3","2","11","0.0107914","3","0","0","0","0","0","275","299","4","0","4","0","16","1","12","0","16","97","1","12","0","275","299","4","0","4","0","16","1","12","0","16","97","1","12","0","0","0","85","22","31","0","0","29","47","2","1","0","0","0","12","0","33","0","0","10","0","0","0","0","0","0","0","0","0","0","4","0"
